Freq.	V(vout)
1.66352754220535e+003	1.00343002831085e+000,-1.32000268537013e-001
1.74192717991217e+003	1.00312270647953e+000,-1.26063101749423e-001
1.82402167871183e+003	1.00284255591538e+000,-1.20395357697817e-001
1.90998517204289e+003	1.00258716374907e+000,-1.14984752964119e-001
2.00000000000002e+003	1.00235433313304e+000,-1.09819583277385e-001
2.09425709610182e+003	1.00214206360411e+000,-1.04888694330839e-001
2.19295639228639e+003	1.00194853328190e+000,-1.00181454335143e-001
2.29630724299378e+003	1.00177208272123e+000,-9.56877281741981e-002
2.40452886923484e+003	1.00161120025820e+000,-9.13978530288659e-002
2.51785082358835e+003	1.00146450870747e+000,-8.73026153776664e-002
2.63651347711284e+003	1.00133075327952e+000,-8.33932292739519e-002
2.76076852920579e+003	1.00120879060395e+000,-7.96613158127002e-002
2.89087954149188e+003	1.00109757875266e+000,-7.60988836977958e-002
3.02712249687244e+003	1.00099616817052e+000,-7.26983108597778e-002
3.16978638492225e+003	1.00090369342749e+000,-6.94523270217360e-002
3.31917381487515e+003	1.00081936571655e+000,-6.63539971965292e-002
3.47560165749878e+003	1.00074246602883e+000,-6.33967060152827e-002
3.63940171722000e+003	1.00067233894205e+000,-6.05741428730653e-002
3.81092143592653e+003	1.00060838696760e+000,-5.78802878153510e-002
3.99052462993779e+003	1.00055006540408e+000,-5.53093981420716e-002
4.17859226170812e+003	1.00049687765181e+000,-5.28559956801473e-002
4.37552324789914e+003	1.00044837094556e+000,-5.05148546844794e-002
4.58173530553559e+003	1.00040413246855e+000,-4.82809903360248e-002
4.79766583803902e+003	1.00036378581247e+000,-4.61496478101253e-002
5.02377286301921e+003	1.00032698775263e+000,-4.41162918734790e-002
5.26053598379081e+003	1.00029342530970e+000,-4.21765969879289e-002
5.50845740667638e+003	1.00026281307252e+000,-4.03264378990116e-002
5.76806300625326e+003	1.00023489075823e+000,-3.85618806774346e-002
6.03990344080409e+003	1.00020942098850e+000,-3.68791741896075e-002
6.32455532033682e+003	1.00018618726282e+000,-3.52747419872230e-002
6.62262242965188e+003	1.00016499211075e+000,-3.37451745801900e-002
6.93473700905070e+003	1.00014565540756e+000,-3.22872220870067e-002
7.26156109540210e+003	1.00012801283829e+000,-3.08977872359719e-002
7.60378792641130e+003	1.00011191449730e+000,-2.95739187033632e-002
7.96214341107002e+003	1.00009722361109e+000,-2.83128047756236e-002
8.33738766940679e+003	1.00008381537327e+000,-2.71117673160006e-002
8.73031664480340e+003	1.00007157588189e+000,-2.59682560235888e-002
9.14176379229759e+003	1.00006040116978e+000,-2.48798429713588e-002
9.57260184645286e+003	1.00005019631982e+000,-2.38442174097599e-002
1.00237446725455e+004	1.00004087465722e+000,-2.28591808271403e-002
1.04961492049956e+004	1.00003235701228e+000,-2.19226422511838e-002
1.09908174771526e+004	1.00002457104700e+000,-2.10326137824950e-002
1.15087987467433e+004	1.00001745063989e+000,-2.01872063536257e-002
1.20511917214873e+004	1.00001093532383e+000,-1.93846256972847e-002
1.26191468896040e+004	1.00000496977201e+000,-1.86231685216853e-002
1.32138689601521e+004	9.99999503327587e-001,-1.79012188799561e-002
1.38366194183789e+004	9.99994489573242e-001,-1.72172447273624e-002
1.44887192015000e+004	9.99989885936643e-001,-1.65697946579257e-002
1.51715515005838e+004	9.99985653328716e-001,-1.59574948146428e-002
1.58865646944858e+004	9.99981755811524e-001,-1.53790459658012e-002
1.66352754220536e+004	9.99978160292947e-001,-1.48332207386375e-002
1.74192717991218e+004	9.99974836245552e-001,-1.43188610102243e-002
1.82402167871184e+004	9.99971755447278e-001,-1.38348754428534e-002
1.90998517204289e+004	9.99968891741722e-001,-1.33802371631191e-002
2.00000000000000e+004	9.99966220815976e-001,-1.29539815792441e-002
