Freq.,V(vout)
1261.914689,"1.00585264852566e+000,-1.08172777875552e-001"
1321.386896,"1.00533402005408e+000,-1.03325732958183e-001"
1383.661942,"1.00486108771804e+000,-9.86961048301964e-002"
1448.87192,"1.00442982021764e+000,-9.42743008445177e-002"
1517.15515,"1.00403654271776e+000,-9.00511395275316e-002"
1588.656469,"1.00367790518976e+000,-8.60178349939815e-002"
1663.527542,"1.00335085358779e+000,-8.21659816801912e-002"
1741.92718,"1.00305260360096e+000,-7.84875394474511e-002"
1824.021679,"1.00278061675039e+000,-7.49748190737591e-002"
1909.985172,"1.00253257861601e+000,-7.16204681357340e-002"
2000,"1.00230637900452e+000,-6.84174573570999e-002"
2094.257096,"1.00210009387965e+000,-6.53590673337021e-002"
2192.956392,"1.00191196890128e+000,-6.24388757587440e-002"
2296.307243,"1.00174040442462e+000,-5.96507450318313e-002"
2404.528869,"1.00158394183168e+000,-5.69888103591438e-002"
2517.850824,"1.00144125107448e+000,-5.44474682428699e-002"
2636.513477,"1.00131111932208e+000,-5.20213654394865e-002"
2760.768529,"1.00119244061341e+000,-4.97053883173066e-002"
2890.879541,"1.00108420642573e+000,-4.74946526296662e-002"
3027.122497,"1.00098549707734e+000,-4.53844937110262e-002"
3169.786385,"1.00089547389089e+000,-4.33704570527880e-002"
3319.173815,"1.00081337204874e+000,-4.14482892565502e-002"
3475.601657,"1.00073849407995e+000,-3.96139293866327e-002"
3639.401717,"1.00067020392231e+000,-3.78635006586592e-002"
3810.921436,"1.00060792150842e+000,-3.61933024855716e-002"
3990.52463,"1.00055111782963e+000,-3.45998028765280e-002"
4178.592262,"1.00049931043538e+000,-3.30796311368431e-002"
4375.523248,"1.00045205932955e+000,-3.16295709089900e-002"
4581.735306,"1.00040896322820e+000,-3.02465534973635e-002"
4797.665838,"1.00036965614768e+000,-2.89276515027268e-002"
5023.772863,"1.00033380429285e+000,-2.76700727231400e-002"
5260.535984,"1.00030110321963e+000,-2.64711543406975e-002"
5508.457407,"1.00027127524720e+000,-2.53283573586032e-002"
5768.063006,"1.00024406709814e+000,-2.42392612972253e-002"
6039.903441,"1.00021924774600e+000,-2.32015591243453e-002"
6324.55532,"1.00019660645223e+000,-2.22130524232398e-002"
6622.62243,"1.00017595097570e+000,-2.12716467794962e-002"
6934.737009,"1.00015710593938e+000,-2.03753473847428e-002"
7261.561095,"1.00013991134053e+000,-1.95222548431957e-002"
7603.787926,"1.00012422119147e+000,-1.87105611767038e-002"
7962.143411,"1.00010990227960e+000,-1.79385460203321e-002"
8337.387669,"1.00009683303587e+000,-1.72045729993897e-002"
8730.316645,"1.00008490250229e+000,-1.65070862790344e-002"
9141.763792,"1.00007400938956e+000,-1.58446072848619e-002"
9572.601846,"1.00006406121686e+000,-1.52157315828845e-002"
10023.74467,"1.00005497352648e+000,-1.46191259175339e-002"
10496.1492,"1.00004666916661e+000,-1.40535253929102e-002"
10990.81748,"1.00003907763619e+000,-1.35177308047787e-002"
11508.79875,"1.00003213448623e+000,-1.30106061037623e-002"
12051.19172,"1.00002578077260e+000,-1.25310759950708e-002"
12619.14689,"1.00001996255549e+000,-1.20781236662424e-002"
13213.86896,"1.00001463044144e+000,-1.16507886342561e-002"
13836.61942,"1.00000973916393e+000,-1.12481647161076e-002"
14488.7192,"1.00000524719907e+000,-1.08693981100032e-002"
15171.5515,"1.00000111641305e+000,-1.05136855892169e-002"
15886.56469,"9.99997311738329e-001,-1.01802728013354e-002"
16635.27542,"9.99993800875956e-001,-9.86845267266290e-003"
17419.2718,"9.99990554021323e-001,-9.57756390869235e-003"
18240.21679,"9.99987543611141e-001,-9.30698959643905e-003"
19099.85172,"9.99984744089421e-001,-9.05615589522313e-003"
20000,"9.99982131690520e-001,-8.82453082283519e-003"
