Freq.	V(vout)
1.20511917214872e+002	2.13430909640738e+000,-2.07368614240113e+000
1.26191468896039e+002	1.98753884618054e+000,-1.97199185341015e+000
1.32138689601520e+002	1.86286359281075e+000,-1.87227733579493e+000
1.38366194183788e+002	1.75655741230730e+000,-1.77595486644714e+000
1.44887192014998e+002	1.66554112348967e+000,-1.68380266116583e+000
1.51715515005837e+002	1.58728620186957e+000,-1.59619007253787e+000
1.58865646944857e+002	1.51972098887927e+000,-1.51322712855472e+000
1.66352754220535e+002	1.46114750976267e+000,-1.43486309827858e+000
1.74192717991217e+002	1.41017118190939e+000,-1.36095105823915e+000
1.82402167871183e+002	1.36564297277073e+000,-1.29128990314348e+000
1.90998517204288e+002	1.32661250538513e+000,-1.22565143677639e+000
2.00000000000001e+002	1.29229034395030e+000,-1.16379761288408e+000
2.09425709610181e+002	1.26201777653114e+000,-1.10549128602725e+000
2.19295639228638e+002	1.23524262890714e+000,-1.05050269847561e+000
2.29630724299377e+002	1.21149989034348e+000,-9.98613179632230e-001
2.40452886923484e+002	1.19039616221198e+000,-9.49617037404096e-001
2.51785082358834e+002	1.17159713936780e+000,-9.03322291967925e-001
2.63651347711282e+002	1.15481749846367e+000,-8.59550682806002e-001
2.76076852920578e+002	1.13981269941360e+000,-8.18137234567985e-001
2.89087954149187e+002	1.12637231136250e+000,-7.78929569209140e-001
3.02712249687243e+002	1.11431455704405e+000,-7.41787087597913e-001
3.16978638492224e+002	1.10348183421956e+000,-7.06580099020357e-001
3.31917381487514e+002	1.09373702356243e+000,-6.73188948989264e-001
3.47560165749877e+002	1.08496043193281e+000,-6.41503175491380e-001
3.63940171721998e+002	1.07704725104031e+000,-6.11420711549727e-001
3.81092143592651e+002	1.06990543579741e+000,-5.82847143024992e-001
3.99052462993778e+002	1.06345392579988e+000,-5.55695025370369e-001
4.17859226170810e+002	1.05762114844038e+000,-5.29883259518101e-001
4.37552324789913e+002	1.05234375412692e+000,-5.05336524885934e-001
4.58173530553557e+002	1.04756554345749e+000,-4.81984766185633e-001
4.79766583803901e+002	1.04323655385724e+000,-4.59762730341026e-001
5.02377286301919e+002	1.03931227909197e+000,-4.38609549153625e-001
5.26053598379079e+002	1.03575300000875e+000,-4.18468363721331e-001
5.50845740667636e+002	1.03252320862612e+000,-3.99285986506584e-001
5.76806300625324e+002	1.02959111094833e+000,-3.81012597368681e-001
6.03990344080407e+002	1.02692819632512e+000,-3.63601469895002e-001
6.32455532033679e+002	1.02450886333691e+000,-3.47008725000705e-001
6.62262242965186e+002	1.02231009376419e+000,-3.31193108781008e-001
6.93473700905067e+002	1.02031116769490e+000,-3.16115791949414e-001
7.26156109540207e+002	1.01849341386969e+000,-3.01740188680924e-001
7.60378792641127e+002	1.01683999033730e+000,-2.88031792564652e-001
7.96214341106999e+002	1.01533569127537e+000,-2.74958027890534e-001
8.33738766940676e+002	1.01396677642788e+000,-2.62488114636653e-001
8.73031664480337e+002	1.01272082018750e+000,-2.50592945585595e-001
9.14176379229756e+002	1.01158657777660e+000,-2.39244974351095e-001
9.57260184645283e+002	1.01055386633834e+000,-2.28418113109001e-001
1.00237446725455e+003	1.00961345909013e+000,-2.18087639001169e-001
1.04961492049955e+003	1.00875699092751e+000,-2.08230108362841e-001
1.09908174771526e+003	1.00797687410090e+000,-1.98823277914926e-001
1.15087987467432e+003	1.00726622277296e+000,-1.89846032195419e-001
1.20511917214872e+003	1.00661878542178e+000,-1.81278316702446e-001
1.26191468896040e+003	1.00602888418950e+000,-1.73101076064995e-001
1.32138689601520e+003	1.00549136039683e+000,-1.65296196839336e-001
1.38366194183788e+003	1.00500152553275e+000,-1.57846454444552e-001
1.44887192014999e+003	1.00455511712670e+000,-1.50735463883393e-001
1.51715515005838e+003	1.00414825897110e+000,-1.43947633862808e-001
1.58865646944857e+003	1.00377742523489e+000,-1.37468124042243e-001
1.66352754220535e+003	1.00343940805595e+000,-1.31282805117735e-001
1.74192717991217e+003	1.00313128825462e+000,-1.25378221498977e-001
1.82402167871183e+003	1.00285040884410e+000,-1.19741556366535e-001
1.90998517204289e+003	1.00259435105738e+000,-1.14360598898202e-001
2.00000000000002e+003	1.00236091263673e+000,-1.09223713509891e-001
2.09425709610182e+003	1.00214808815898e+000,-1.04319810943707e-001
2.19295639228639e+003	1.00195405119862e+000,-9.96383210522254e-002
2.29630724299378e+003	1.00177713814725e+000,-9.51691671680237e-002
2.40452886923484e+003	1.00161583352934e+000,-9.09027419238555e-002
2.51785082358835e+003	1.00146875667090e+000,-8.68298844366109e-002
2.63651347711284e+003	1.00133464959063e+000,-8.29418587613873e-002
2.76076852920579e+003	1.00121236599853e+000,-7.92303334969802e-002
2.89087954149188e+003	1.00110086129679e+000,-7.56873625109620e-002
3.02712249687244e+003	1.00099918348960e+000,-7.23053666752094e-002
3.16978638492225e+003	1.00090646491618e+000,-6.90771165741353e-002
3.31917381487515e+003	1.00082191473102e+000,-6.59957160946760e-002
3.47560165749878e+003	1.00074481206269e+000,-6.30545868812078e-002
3.63940171722000e+003	1.00067449978739e+000,-6.02474535658075e-002
3.81092143592653e+003	1.00061037886246e+000,-5.75683297579417e-002
3.99052462993779e+003	1.00055190316733e+000,-5.50115047312829e-002
4.17859226170812e+003	1.00049857480623e+000,-5.25715307785504e-002
4.37552324789914e+003	1.00044993983074e+000,-5.02432111870803e-002
4.58173530553559e+003	1.00040558434380e+000,-4.80215888164821e-002
4.79766583803902e+003	1.00036513095093e+000,-4.59019352251744e-002
5.02377286301921e+003	1.00032823552724e+000,-4.38797403355693e-002
5.26053598379081e+003	1.00029458427193e+000,-4.19507026042538e-002
5.50845740667638e+003	1.00026389102395e+000,-4.01107196555586e-002
5.76806300625326e+003	1.00023589481617e+000,-3.83558793853354e-002
6.03990344080409e+003	1.00021035764584e+000,-3.66824514806012e-002
6.32455532033682e+003	1.00018706244266e+000,-3.50868793559584e-002
6.62262242965188e+003	1.00016581121625e+000,-3.35657724751854e-002
6.93473700905070e+003	1.00014642336751e+000,-3.21158990388994e-002
7.26156109540210e+003	1.00012873414865e+000,-3.07341790337432e-002
7.60378792641130e+003	1.00011259325919e+000,-2.94176776039876e-002
7.96214341107002e+003	1.00009786356535e+000,-2.81635987550999e-002
8.33738766940679e+003	1.00008441993208e+000,-2.69692793517606e-002
8.73031664480340e+003	1.00007214815761e+000,-2.58321834121489e-002
9.14176379229759e+003	1.00006094400127e+000,-2.47498966771218e-002
9.57260184645286e+003	1.00005071229642e+000,-2.37201214449669e-002
1.00237446725455e+004	1.00004136614070e+000,-2.27406716586529e-002
1.04961492049956e+004	1.00003282615678e+000,-2.18094682361425e-002
1.09908174771526e+004	1.00002501981727e+000,-2.09245346298985e-002
1.15087987467433e+004	1.00001788082797e+000,-2.00839926087610e-002
1.20511917214873e+004	1.00001134856418e+000,-1.92860582520780e-002
1.26191468896040e+004	1.00000536755535e+000,-1.85290381468803e-002
1.32138689601521e+004	9.99999887013575e-001,-1.78113257778705e-002
1.38366194183789e+004	9.99994860401955e-001,-1.71313981048797e-002
1.44887192015000e+004	9.99990245039096e-001,-1.64878123206336e-002
1.51715515005838e+004	9.99986001736450e-001,-1.58792027784784e-002
1.58865646944858e+004	9.99982094465359e-001,-1.53042780848409e-002
1.66352754220536e+004	9.99978490050944e-001,-1.47618183526674e-002
1.74192717991218e+004	9.99975157890296e-001,-1.42506726064084e-002
1.82402167871184e+004	9.99972069692519e-001,-1.37697563332040e-002
1.90998517204289e+004	9.99969199238419e-001,-1.33180491767462e-002
2.00000000000000e+004	9.99966522157826e-001,-1.28945927681343e-002
