Freq.,V(vout)
20,"1.21897326548060e+000,9.50165308811847e-001"
20.94257096,"1.24321169350878e+000,9.98422799762920e-001"
21.92956392,"1.27046805158898e+000,1.04937444538518e+000"
22.96307243,"1.30118676966231e+000,1.10317658545318e+000"
24.04528869,"1.33589100335666e+000,1.15998522963491e+000"
25.17850824,"1.37519883975619e+000,1.21995018960297e+000"
26.36513477,"1.41984308887913e+000,1.28320611329400e+000"
27.60768529,"1.47069538522919e+000,1.34985900624451e+000"
28.90879541,"1.52879536773253e+000,1.41996618919075e+000"
30.27122497,"1.59538564513787e+000,1.49350672337823e+000"
31.69786385,"1.67195296926366e+000,1.57033801878424e+000"
33.19173815,"1.76027530676220e+000,1.65013248151081e+000"
34.75601657,"1.86247292692133e+000,1.73228549283886e+000"
36.39401717,"1.98105850553839e+000,1.81578262661424e+000"
38.10921436,"2.11897539235360e+000,1.89900989909074e+000"
39.9052463,"2.27960267433082e+000,1.97948669307516e+000"
41.78592262,"2.46668760864122e+000,2.05349895726249e+000"
43.75523248,"2.68413677491480e+000,2.11561564292788e+000"
45.81735306,"2.93555423284124e+000,2.15809548023390e+000"
47.97665838,"3.22336200662539e+000,2.17025544906210e+000"
50.23772863,"3.54730006057071e+000,2.13800927555712e+000"
52.60535984,"3.90215159977379e+000,2.04402425351873e+000"
55.08457407,"4.27482231278555e+000,1.86925871263520e+000"
57.68063006,"4.64160664753581e+000,1.59681238597113e+000"
60.39903441,"4.96757977544621e+000,1.21850425562297e+000"
63.2455532,"5.21079530374845e+000,7.42744122886506e-001"
66.2262243,"5.33263307463494e+000,1.99471987951256e-001"
69.34737009,"5.31125052529387e+000,-3.63069400285895e-001"
72.61561095,"5.15060402129893e+000,-8.90916593903967e-001"
76.03787926,"4.87874462123727e+000,-1.34024781639164e+000"
79.62143411,"4.53663763984514e+000,-1.68753946573997e+000"
83.37387669,"4.16497981030261e+000,-1.92998931747570e+000"
87.30316645,"3.79558123350580e+000,-2.07914529363916e+000"
91.41763792,"3.44883323969407e+000,-2.15309958961734e+000"
95.72601846,"3.13520537752629e+000,-2.17067252908600e+000"
100.2374467,"2.85818138335890e+000,-2.14832626267889e+000"
104.961492,"2.61703605440562e+000,-2.09912751748925e+000"
109.9081748,"2.40887733684212e+000,-2.03283651992388e+000"
115.0879875,"2.22994367403589e+000,-1.95645192544180e+000"
120.5119172,"2.07634114430402e+000,-1.87484483795561e+000"
126.1914689,"1.94441658470896e+000,-1.79132339301577e+000"
132.1386896,"1.83091568396048e+000,-1.70808126469638e+000"
138.3661942,"1.73302372162289e+000,-1.62653303790285e+000"
144.887192,"1.64834767974753e+000,-1.54755633715831e+000"
151.715515,"1.57487287659751e+000,-1.47166295989882e+000"
158.8656469,"1.51091177793933e+000,-1.39911823853618e+000"
166.3527542,"1.45505374362619e+000,-1.33002358113299e+000"
174.192718,"1.40611957849615e+000,-1.26437320608966e+000"
182.4021679,"1.36312218823150e+000,-1.20209294612141e+000"
190.9985172,"1.32523336963641e+000,-1.14306665505865e+000"
200,"1.29175619612943e+000,-1.08715406784177e+000"
209.4257096,"1.26210225681643e+000,-1.03420277763507e+000"
219.2956392,"1.23577298626697e+000,-9.84056170345866e-001"
229.6307243,"1.21234438352622e+000,-9.36558585461171e-001"
240.4528869,"1.19145450982978e+000,-8.91558579016419e-001"
251.7850824,"1.17279325108211e+000,-8.48910893633729e-001"
263.6513477,"1.15609392024999e+000,-8.08477553131524e-001"
276.0768529,"1.14112635280435e+000,-7.70128370524617e-001"
289.0879541,"1.12769121388010e+000,-7.33741068775998e-001"
302.7122497,"1.11561528999118e+000,-6.99201151532179e-001"
316.9786385,"1.10474758210694e+000,-6.66401618476812e-001"
331.9173815,"1.09495605258599e+000,-6.35242589447444e-001"
347.5601657,"1.08612490691212e+000,-6.05630881360412e-001"
363.9401717,"1.07815231422683e+000,-5.77479566782131e-001"
381.0921436,"1.07094848893485e+000,-5.50707533613604e-001"
399.052463,"1.06443407044026e+000,-5.25239057806175e-001"
417.8592262,"1.05853874974764e+000,-5.01003396671877e-001"
437.5523248,"1.05320010128798e+000,-4.77934406801069e-001"
458.1735306,"1.04836258582327e+000,-4.55970188464562e-001"
479.7665838,"1.04397669652099e+000,-4.35052756973164e-001"
502.3772863,"1.03999822516153e+000,-4.15127740383468e-001"
526.0535984,"1.03638762958053e+000,-3.96144102403923e-001"
550.8457407,"1.03310948664603e+000,-3.78053889060538e-001"
576.8063006,"1.03013201774547e+000,-3.60811997441488e-001"
603.9903441,"1.02742667597295e+000,-3.44375964687060e-001"
632.455532,"1.02496778594195e+000,-3.28705775720664e-001"
662.262243,"1.02273222869144e+000,-3.13763687881874e-001"
693.4737009,"1.02069916526830e+000,-2.99514070944497e-001"
726.1561095,"1.01884979365195e+000,-2.85923261173593e-001"
760.3787926,"1.01716713448968e+000,-2.72959427893511e-001"
796.2143411,"1.01563584176552e+000,-2.60592451537377e-001"
833.7387669,"1.01424203516581e+000,-2.48793811902942e-001"
873.0316645,"1.01297315133024e+000,-2.37536485714372e-001"
914.1763792,"1.01181781160926e+000,-2.26794852524108e-001"
957.2601846,"1.01076570427699e+000,-2.16544608159893e-001"
