Freq.,V(vout)
760.3787926,"6.20501615027388e+001,4.67072476155245e+001"
796.2143411,"6.47238406333270e+001,4.57904020638871e+001"
833.7387669,"6.73550953286720e+001,4.47135855417910e+001"
873.0316645,"6.99307414095661e+001,4.34793595460742e+001"
914.1763792,"7.24380542143599e+001,4.20915641398533e+001"
957.2601846,"7.48649247154458e+001,4.05552143472578e+001"
1002.374467,"7.71999908232226e+001,3.88763745559518e+001"
1049.61492,"7.94327406032413e+001,3.70620170042093e+001"
1099.081748,"8.15535856680863e+001,3.51198708364136e+001"
1150.879875,"8.35539045383799e+001,3.30582682198656e+001"
1205.119172,"8.54260571927657e+001,3.08859936601584e+001"
1261.914689,"8.71633732615652e+001,2.86121419931933e+001"
1321.386896,"8.87601173053733e+001,2.62459896456176e+001"
1383.661942,"9.02114353286200e+001,2.37968827263448e+001"
1448.87192,"9.15132871053953e+001,2.12741444204166e+001"
1517.15515,"9.26623690584636e+001,1.86870030743294e+001"
1588.656469,"9.36560323661919e+001,1.60445413460575e+001"
1663.527542,"9.44922007186127e+001,1.33556658827692e+001"
1741.92718,"9.51692917488641e+001,1.06290962089006e+001"
1824.021679,"9.56861456734231e+001,7.87337086447951e+000"
1909.985172,"9.60419641214105e+001,5.09686832607986e+000"
2000,"9.62362615495252e+001,2.30783985901508e+000"
2094.257096,"9.62688310452258e+001,-4.85548825720798e-001"
2192.956392,"9.61397257285106e+001,-3.27517041870578e+000"
2296.307243,"9.58492563766388e+001,-6.05288677613589e+000"
2404.528869,"9.53980053153283e+001,-8.81050104769110e+000"
2517.850824,"9.47868560408244e+001,-1.15397145841321e+001"
2636.513477,"9.40170374554888e+001,-1.42320919418626e+001"
2760.768529,"9.30901810136990e+001,-1.68790371270316e+001"
2890.879541,"9.20083884881070e+001,-1.94717839585419e+001"
3027.122497,"9.07743074887903e+001,-2.20014030623274e+001"
3169.786385,"8.93912113181996e+001,-2.44588275231572e+001"
3319.173815,"8.78630792504665e+001,-2.68348986036331e+001"
3475.601657,"8.61946729202795e+001,-2.91204321884902e+001"
3639.401717,"8.43916042361336e+001,-3.13063057323402e+001"
3810.921436,"8.24603901399670e+001,-3.33835645013928e+001"
3990.52463,"8.04084896626405e+001,-3.53435448410301e+001"
4178.592262,"7.82443191069561e+001,-3.71780111249223e+001"
4375.523248,"7.59772418471234e+001,-3.88793020157059e+001"
4581.735306,"7.36175301655414e+001,-4.04404807705632e+001"
4797.665838,"7.11762977291566e+001,-4.18554836396584e+001"
5023.772863,"6.86654026860582e+001,-4.31192600082943e+001"
5260.535984,"6.60973228598009e+001,-4.42278978872096e+001"
5508.457407,"6.34850060345615e+001,-4.51787286975148e+001"
5768.063006,"6.08416997462228e+001,-4.59704060335698e+001"
6039.903441,"5.81807662092267e+001,-4.66029541885734e+001"
6324.55532,"5.55154889142164e+001,-4.70777836278100e+001"
6622.62243,"5.28588779485207e+001,-4.73976721966128e+001"
6934.737009,"5.02234811752343e+001,-4.75667125355506e+001"
7261.561095,"4.76212080512598e+001,-4.75902278168819e+001"
7603.787926,"4.50631721044626e+001,-4.74746593914278e+001"
7962.143411,"4.25595569950705e+001,-4.72274311395483e+001"
8337.387669,"4.01195097535611e+001,-4.68567961783745e+001"
8730.316645,"3.77510633285661e+001,-4.63716720495474e+001"
9141.763792,"3.54610891082144e+001,-4.57814705938872e+001"
9572.601846,"3.32552787015623e+001,-4.50959284419440e+001"
10023.74467,"3.11381530689060e+001,-4.43249434695675e+001"
10496.1492,"2.91130961310479e+001,-4.34784217608648e+001"
10990.81748,"2.71824093006844e+001,-4.25661386706875e+001"
11508.79875,"2.53473829700170e+001,-4.15976165676715e+001"
